genres,movie_id,budget,title,popularity,release_date,revenue,ROI,Director
Romance,10849,15000000,The Purple Rose of Cairo,6.133697,3/1/1985,10631333.0,-29.124446666666664,Woody Allen
Drama,907,11000000,Doctor Zhivago,8.489499,12/22/1965,111858363.0,916.8942090909092,David Lean
Romance,907,11000000,Doctor Zhivago,8.489499,12/22/1965,111858363.0,916.8942090909092,David Lean
War,907,11000000,Doctor Zhivago,8.489499,12/22/1965,111858363.0,916.8942090909092,David Lean
Comedy,11974,18000000,The 'Burbs,7.889227,2/17/1989,36602000.0,103.34444444444443,Joe Dante
Horror,11974,18000000,The 'Burbs,7.889227,2/17/1989,36602000.0,103.34444444444443,Joe Dante
Thriller,11974,18000000,The 'Burbs,7.889227,2/17/1989,36602000.0,103.34444444444443,Joe Dante
Crime,793,6000000,Blue Velvet,7.882247,8/1/1986,8551228.0,42.520466666666664,David Lynch
Drama,793,6000000,Blue Velvet,7.882247,8/1/1986,8551228.0,42.520466666666664,David Lynch
Mystery,793,6000000,Blue Velvet,7.882247,8/1/1986,8551228.0,42.520466666666664,David Lynch
Thriller,793,6000000,Blue Velvet,7.882247,8/1/1986,8551228.0,42.520466666666664,David Lynch
Family,9325,4000000,The Jungle Book,22.845448,10/17/1967,205843612.0,5046.0903,Wolfgang Reitherman
Animation,9325,4000000,The Jungle Book,22.845448,10/17/1967,205843612.0,5046.0903,Wolfgang Reitherman
Adventure,9325,4000000,The Jungle Book,22.845448,10/17/1967,205843612.0,5046.0903,Wolfgang Reitherman
Animation,10144,40000000,The Little Mermaid,17.496832,11/17/1989,222300000.0,455.75,Ron Clements
Family,10144,40000000,The Little Mermaid,17.496832,11/17/1989,222300000.0,455.75,Ron Clements
Comedy,10414,10000000,The Mighty Ducks,6.113646,10/1/1992,50752337.0,407.52337,Stephen Herek
Family,10414,10000000,The Mighty Ducks,6.113646,10/1/1992,50752337.0,407.52337,Stephen Herek
Adventure,12230,4000000,One Hundred and One Dalmatians,15.727519,1/25/1961,215880014.0,5297.000349999999,Hamilton Luske
Animation,12230,4000000,One Hundred and One Dalmatians,15.727519,1/25/1961,215880014.0,5297.000349999999,Hamilton Luske
Comedy,12230,4000000,One Hundred and One Dalmatians,15.727519,1/25/1961,215880014.0,5297.000349999999,Hamilton Luske
Family,12230,4000000,One Hundred and One Dalmatians,15.727519,1/25/1961,215880014.0,5297.000349999999,Hamilton Luske
Animation,10693,4000000,Peter Pan,16.861533,2/5/1953,87404651.0,2085.116275,Clyde Geronimi
Music,10693,4000000,Peter Pan,16.861533,2/5/1953,87404651.0,2085.116275,Clyde Geronimi
Family,10693,4000000,Peter Pan,16.861533,2/5/1953,87404651.0,2085.116275,Clyde Geronimi
Adventure,10693,4000000,Peter Pan,16.861533,2/5/1953,87404651.0,2085.116275,Clyde Geronimi
Fantasy,10693,4000000,Peter Pan,16.861533,2/5/1953,87404651.0,2085.116275,Clyde Geronimi
Adventure,11135,37931000,The Rescuers Down Under,1.562471,11/16/1990,47431461.0,25.046692678811528,Hendel Butoy
Animation,11135,37931000,The Rescuers Down Under,1.562471,11/16/1990,47431461.0,25.046692678811528,Hendel Butoy
Crime,11135,37931000,The Rescuers Down Under,1.562471,11/16/1990,47431461.0,25.046692678811528,Hendel Butoy
Family,11135,37931000,The Rescuers Down Under,1.562471,11/16/1990,47431461.0,25.046692678811528,Hendel Butoy
Fantasy,11135,37931000,The Rescuers Down Under,1.562471,11/16/1990,47431461.0,25.046692678811528,Hendel Butoy
Fantasy,11319,1200000,The Rescuers,11.32442,6/22/1977,71215869.0,5834.65575,John Lounsbery
Family,11319,1200000,The Rescuers,11.32442,6/22/1977,71215869.0,5834.65575,John Lounsbery
Animation,11319,1200000,The Rescuers,11.32442,6/22/1977,71215869.0,5834.65575,John Lounsbery
Adventure,11319,1200000,The Rescuers,11.32442,6/22/1977,71215869.0,5834.65575,John Lounsbery
Adventure,13155,25000000,Return to Oz,6.523262,6/21/1985,11137801.0,-55.448796,Walter Murch
Family,13155,25000000,Return to Oz,6.523262,6/21/1985,11137801.0,-55.448796,Walter Murch
Fantasy,13155,25000000,Return to Oz,6.523262,6/21/1985,11137801.0,-55.448796,Walter Murch
Action,10249,42000000,The Rocketeer,10.536644,6/21/1991,62000000.0,47.61904761904761,Joe Johnston
Adventure,10249,42000000,The Rocketeer,10.536644,6/21/1991,62000000.0,47.61904761904761,Joe Johnston
Science Fiction,10249,42000000,The Rocketeer,10.536644,6/21/1991,62000000.0,47.61904761904761,Joe Johnston
Family,10249,42000000,The Rocketeer,10.536644,6/21/1991,62000000.0,47.61904761904761,Joe Johnston
Fantasy,10882,6000000,Sleeping Beauty,14.276169,1/28/1959,51000000.0,750.0,Clyde Geronimi
Animation,10882,6000000,Sleeping Beauty,14.276169,1/28/1959,51000000.0,750.0,Clyde Geronimi
Romance,10882,6000000,Sleeping Beauty,14.276169,1/28/1959,51000000.0,750.0,Clyde Geronimi
Family,10882,6000000,Sleeping Beauty,14.276169,1/28/1959,51000000.0,750.0,Clyde Geronimi
Fantasy,24808,19000000,Something Wicked This Way Comes,3.985819,4/29/1983,5656087.0,-70.23112105263158,Jack Clayton
Mystery,24808,19000000,Something Wicked This Way Comes,3.985819,4/29/1983,5656087.0,-70.23112105263158,Jack Clayton
Thriller,24808,19000000,Something Wicked This Way Comes,3.985819,4/29/1983,5656087.0,-70.23112105263158,Jack Clayton
Comedy,2619,8000000,Splash,8.441602,3/9/1984,69821334.0,772.766675,Ron Howard
Fantasy,2619,8000000,Splash,8.441602,3/9/1984,69821334.0,772.766675,Ron Howard
Romance,2619,8000000,Splash,8.441602,3/9/1984,69821334.0,772.766675,Ron Howard
Science Fiction,97,17000000,Tron,16.574021,7/9/1982,33000000.0,94.11764705882352,Steven Lisberger
Action,97,17000000,Tron,16.574021,7/9/1982,33000000.0,94.11764705882352,Steven Lisberger
Adventure,97,17000000,Tron,16.574021,7/9/1982,33000000.0,94.11764705882352,Steven Lisberger
Horror,11675,17000000,Halloween: H20,8.619068,8/5/1998,55041738.0,223.7749294117647,Steve Miner
Thriller,11675,17000000,Halloween: H20,8.619068,8/5/1998,55041738.0,223.7749294117647,Steve Miner
Drama,19158,10500000,Graveyard Shift,4.668541,10/26/1990,11582891.0,10.313247619047619,Ralph S. Singleton
Horror,19158,10500000,Graveyard Shift,4.668541,10/26/1990,11582891.0,10.313247619047619,Ralph S. Singleton
Crime,227,10000000,The Outsiders,6.435926,3/25/1983,33697647.0,236.97647,Francis Ford Coppola
Drama,227,10000000,The Outsiders,6.435926,3/25/1983,33697647.0,236.97647,Francis Ford Coppola
Adventure,87,28000000,Indiana Jones and the Temple of Doom,15.802306,5/23/1984,333000000.0,1089.2857142857142,Steven Spielberg
Action,87,28000000,Indiana Jones and the Temple of Doom,15.802306,5/23/1984,333000000.0,1089.2857142857142,Steven Spielberg
Fantasy,123,4000000,The Lord of the Rings,7.914795,11/15/1978,30471420.0,661.7855,Ralph Bakshi
Drama,123,4000000,The Lord of the Rings,7.914795,11/15/1978,30471420.0,661.7855,Ralph Bakshi
Animation,123,4000000,The Lord of the Rings,7.914795,11/15/1978,30471420.0,661.7855,Ralph Bakshi
Adventure,123,4000000,The Lord of the Rings,7.914795,11/15/1978,30471420.0,661.7855,Ralph Bakshi
Horror,11336,10000000,The Dead Zone,11.194448,10/21/1983,20766616.0,107.66616,David Cronenberg
Science Fiction,11336,10000000,The Dead Zone,11.194448,10/21/1983,20766616.0,107.66616,David Cronenberg
Thriller,11336,10000000,The Dead Zone,11.194448,10/21/1983,20766616.0,107.66616,David Cronenberg
Action,9980,10000000,Maximum Overdrive,6.614078,7/25/1986,7433663.0,-25.66337,Stephen King
Drama,9980,10000000,Maximum Overdrive,6.614078,7/25/1986,7433663.0,-25.66337,Stephen King
Horror,9980,10000000,Maximum Overdrive,6.614078,7/25/1986,7433663.0,-25.66337,Stephen King
Science Fiction,9980,10000000,Maximum Overdrive,6.614078,7/25/1986,7433663.0,-25.66337,Stephen King
Horror,10489,5000000,Cujo,7.065626,8/10/1983,21200000.0,324.0,Lewis Teague
Thriller,10489,5000000,Cujo,7.065626,8/10/1983,21200000.0,324.0,Lewis Teague
Drama,10823,800000,Children of the Corn,11.84696,3/9/1984,14000000.0,1650.0,Fritz Kiersch
Fantasy,10823,800000,Children of the Corn,11.84696,3/9/1984,14000000.0,1650.0,Fritz Kiersch
Horror,10823,800000,Children of the Corn,11.84696,3/9/1984,14000000.0,1650.0,Fritz Kiersch
Thriller,10823,800000,Children of the Corn,11.84696,3/9/1984,14000000.0,1650.0,Fritz Kiersch
Drama,11497,13800000,All Dogs Go to Heaven,7.068389,11/17/1989,27100027.0,96.3770072463768,Gary Goldman
Animation,11497,13800000,All Dogs Go to Heaven,7.068389,11/17/1989,27100027.0,96.3770072463768,Gary Goldman
Family,11497,13800000,All Dogs Go to Heaven,7.068389,11/17/1989,27100027.0,96.3770072463768,Gary Goldman
Comedy,11497,13800000,All Dogs Go to Heaven,7.068389,11/17/1989,27100027.0,96.3770072463768,Gary Goldman
Fantasy,11497,13800000,All Dogs Go to Heaven,7.068389,11/17/1989,27100027.0,96.3770072463768,Gary Goldman
Horror,2907,30000000,The Addams Family,12.962525,11/22/1991,191502426.0,538.34142,Barry Sonnenfeld
Comedy,2907,30000000,The Addams Family,12.962525,11/22/1991,191502426.0,538.34142,Barry Sonnenfeld
Fantasy,2907,30000000,The Addams Family,12.962525,11/22/1991,191502426.0,538.34142,Barry Sonnenfeld
Drama,9454,26000000,Ever After: A Cinderella Story,13.309701,7/31/1998,65705772.0,152.7145076923077,Andy Tennant
Romance,9454,26000000,Ever After: A Cinderella Story,13.309701,7/31/1998,65705772.0,152.7145076923077,Andy Tennant
Comedy,9454,26000000,Ever After: A Cinderella Story,13.309701,7/31/1998,65705772.0,152.7145076923077,Andy Tennant
Crime,8688,73000000,Snake Eyes,11.604533,8/7/1998,103891409.0,42.316998630136986,Brian De Palma
Mystery,8688,73000000,Snake Eyes,11.604533,8/7/1998,103891409.0,42.316998630136986,Brian De Palma
Drama,118452,300000,"First Love, Last Rites",0.546143,8/7/1998,40542.0,-86.48599999999999,Jesse Peretz
Crime,23954,7200000,Atlantic City,3.835188,9/2/1980,12729678.0,76.80108333333334,Louis Malle
Drama,23954,7200000,Atlantic City,3.835188,9/2/1980,12729678.0,76.80108333333334,Louis Malle
Romance,23954,7200000,Atlantic City,3.835188,9/2/1980,12729678.0,76.80108333333334,Louis Malle
Drama,396,7500000,Who's Afraid of Virginia Woolf?,5.564294,6/21/1966,33736689.0,349.82252,Mike Nichols
Adventure,16081,18000000,Doctor Dolittle,3.896319,12/19/1967,9000000.0,-50.0,Richard Fleischer
Fantasy,16081,18000000,Doctor Dolittle,3.896319,12/19/1967,9000000.0,-50.0,Richard Fleischer
Comedy,16081,18000000,Doctor Dolittle,3.896319,12/19/1967,9000000.0,-50.0,Richard Fleischer
Family,16081,18000000,Doctor Dolittle,3.896319,12/19/1967,9000000.0,-50.0,Richard Fleischer
Music,16081,18000000,Doctor Dolittle,3.896319,12/19/1967,9000000.0,-50.0,Richard Fleischer
Romance,16081,18000000,Doctor Dolittle,3.896319,12/19/1967,9000000.0,-50.0,Richard Fleischer
Adventure,11837,1000000,Watership Down,5.602126,10/14/1978,3713768.0,271.3768,Martin Rosen
Animation,11837,1000000,Watership Down,5.602126,10/14/1978,3713768.0,271.3768,Martin Rosen
Drama,11837,1000000,Watership Down,5.602126,10/14/1978,3713768.0,271.3768,Martin Rosen
Fantasy,11704,7000000,The Secret of NIMH,10.812275,6/17/1982,14665733.0,109.51047142857142,Don Bluth
Animation,11704,7000000,The Secret of NIMH,10.812275,6/17/1982,14665733.0,109.51047142857142,Don Bluth
Drama,11704,7000000,The Secret of NIMH,10.812275,6/17/1982,14665733.0,109.51047142857142,Don Bluth
Family,11704,7000000,The Secret of NIMH,10.812275,6/17/1982,14665733.0,109.51047142857142,Don Bluth
Fantasy,11639,15000000,The Dark Crystal,13.524001,12/17/1982,40577001.0,170.51334,Jim Henson
Drama,4978,9000000,An American Tail,11.928545,11/21/1986,84542002.0,839.3555777777777,Don Bluth
Family,4978,9000000,An American Tail,11.928545,11/21/1986,84542002.0,839.3555777777777,Don Bluth
Animation,4978,9000000,An American Tail,11.928545,11/21/1986,84542002.0,839.3555777777777,Don Bluth
Adventure,4978,9000000,An American Tail,11.928545,11/21/1986,84542002.0,839.3555777777777,Don Bluth
Adventure,11976,25000000,Legend,10.932786,7/19/1985,15502112.0,-37.991552,Ridley Scott
Fantasy,11976,25000000,Legend,10.932786,7/19/1985,15502112.0,-37.991552,Ridley Scott
Comedy,15144,6500000,Sixteen Candles,6.683723,5/4/1984,23686027.0,264.40041538461537,John Hughes
Romance,15144,6500000,Sixteen Candles,6.683723,5/4/1984,23686027.0,264.40041538461537,John Hughes
Action,8393,5000000,The Gods Must Be Crazy,10.973482,9/10/1980,60000000.0,1100.0,Jamie Uys
Comedy,8393,5000000,The Gods Must Be Crazy,10.973482,9/10/1980,60000000.0,1100.0,Jamie Uys
Thriller,9320,60000000,The Avengers,9.562953,8/13/1998,48585416.0,-19.024306666666664,Jeremiah S. Chechik
Comedy,33644,20000000,How Stella Got Her Groove Back,3.645263,8/14/1998,37672350.0,88.36175,Kevin Rodney Sullivan
Drama,33644,20000000,How Stella Got Her Groove Back,3.645263,8/14/1998,37672350.0,88.36175,Kevin Rodney Sullivan
Romance,33644,20000000,How Stella Got Her Groove Back,3.645263,8/14/1998,37672350.0,88.36175,Kevin Rodney Sullivan
Horror,805,3200000,Rosemary's Baby,11.504558,6/12/1968,33395426.0,943.6070625,Roman Polanski
Drama,805,3200000,Rosemary's Baby,11.504558,6/12/1968,33395426.0,943.6070625,Roman Polanski
Mystery,805,3200000,Rosemary's Baby,11.504558,6/12/1968,33395426.0,943.6070625,Roman Polanski
Drama,34584,27000000,The NeverEnding Story,14.225919,4/5/1984,20158808.0,-25.337748148148147,Wolfgang Petersen
Family,34584,27000000,The NeverEnding Story,14.225919,4/5/1984,20158808.0,-25.337748148148147,Wolfgang Petersen
Fantasy,34584,27000000,The NeverEnding Story,14.225919,4/5/1984,20158808.0,-25.337748148148147,Wolfgang Petersen
Adventure,34584,27000000,The NeverEnding Story,14.225919,4/5/1984,20158808.0,-25.337748148148147,Wolfgang Petersen
Drama,34636,32000000,The Neverending Story II: The Next Chapter,6.658994,10/24/1990,16283667.0,-49.113540625,George T. Miller
Family,34636,32000000,The Neverending Story II: The Next Chapter,6.658994,10/24/1990,16283667.0,-49.113540625,George T. Miller
Fantasy,34636,32000000,The Neverending Story II: The Next Chapter,6.658994,10/24/1990,16283667.0,-49.113540625,George T. Miller
Adventure,34636,32000000,The Neverending Story II: The Next Chapter,6.658994,10/24/1990,16283667.0,-49.113540625,George T. Miller
Drama,77469,5000000,Your Friends & Neighbors,1.564774,2/4/1998,4710749.0,-5.785019999999999,Neil LaBute
Comedy,77469,5000000,Your Friends & Neighbors,1.564774,2/4/1998,4710749.0,-5.785019999999999,Neil LaBute
Horror,36647,45000000,Blade,15.043454,8/21/1998,131183530.0,191.51895555555555,Stephen Norrington
Action,36647,45000000,Blade,15.043454,8/21/1998,131183530.0,191.51895555555555,Stephen Norrington
Fantasy,4011,15000000,Beetlejuice,10.627364,2/29/1988,73326666.0,388.84444,Tim Burton
Comedy,4011,15000000,Beetlejuice,10.627364,2/29/1988,73326666.0,388.84444,Tim Burton
Crime,1580,1500000,Rope,7.248676,8/23/1948,2200000.0,46.666666666666664,Alfred Hitchcock
Drama,1580,1500000,Rope,7.248676,8/23/1948,2200000.0,46.666666666666664,Alfred Hitchcock
Mystery,1580,1500000,Rope,7.248676,8/23/1948,2200000.0,46.666666666666664,Alfred Hitchcock
Thriller,1580,1500000,Rope,7.248676,8/23/1948,2200000.0,46.666666666666664,Alfred Hitchcock
Comedy,5854,2000000,Family Plot,4.845776,4/9/1976,7900000.0,295.0,Alfred Hitchcock
Crime,5854,2000000,Family Plot,4.845776,4/9/1976,7900000.0,295.0,Alfred Hitchcock
Thriller,5854,2000000,Family Plot,4.845776,4/9/1976,7900000.0,295.0,Alfred Hitchcock
Crime,573,3500000,Frenzy,5.316387,5/25/1972,12600000.0,260.0,Alfred Hitchcock
Drama,573,3500000,Frenzy,5.316387,5/25/1972,12600000.0,260.0,Alfred Hitchcock
Mystery,573,3500000,Frenzy,5.316387,5/25/1972,12600000.0,260.0,Alfred Hitchcock
Thriller,573,3500000,Frenzy,5.316387,5/25/1972,12600000.0,260.0,Alfred Hitchcock
Action,2370,4000000,Topaz,5.757907,12/18/1969,6000000.0,50.0,Alfred Hitchcock
Drama,2370,4000000,Topaz,5.757907,12/18/1969,6000000.0,50.0,Alfred Hitchcock
Mystery,2370,4000000,Topaz,5.757907,12/18/1969,6000000.0,50.0,Alfred Hitchcock
Thriller,2370,4000000,Topaz,5.757907,12/18/1969,6000000.0,50.0,Alfred Hitchcock
Mystery,5780,3000000,Torn Curtain,6.243248,7/13/1966,13000000.0,333.33333333333337,Alfred Hitchcock
Thriller,5780,3000000,Torn Curtain,6.243248,7/13/1966,13000000.0,333.33333333333337,Alfred Hitchcock
Crime,506,2135161,Marnie,6.409094,7/9/1964,7000000.0,227.8441297869341,Alfred Hitchcock
Drama,506,2135161,Marnie,6.409094,7/9/1964,7000000.0,227.8441297869341,Alfred Hitchcock
Mystery,506,2135161,Marnie,6.409094,7/9/1964,7000000.0,227.8441297869341,Alfred Hitchcock
Thriller,506,2135161,Marnie,6.409094,7/9/1964,7000000.0,227.8441297869341,Alfred Hitchcock
Crime,22527,1200000,The Wrong Man,8.56081,12/22/1956,2000000.0,66.66666666666666,Alfred Hitchcock
Drama,22527,1200000,The Wrong Man,8.56081,12/22/1956,2000000.0,66.66666666666666,Alfred Hitchcock
Mystery,22527,1200000,The Wrong Man,8.56081,12/22/1956,2000000.0,66.66666666666666,Alfred Hitchcock
Adventure,574,2500000,The Man Who Knew Too Much,12.547763,6/1/1956,10250000.0,310.0,Alfred Hitchcock
Crime,574,2500000,The Man Who Knew Too Much,12.547763,6/1/1956,10250000.0,310.0,Alfred Hitchcock
Drama,574,2500000,The Man Who Knew Too Much,12.547763,6/1/1956,10250000.0,310.0,Alfred Hitchcock
Mystery,574,2500000,The Man Who Knew Too Much,12.547763,6/1/1956,10250000.0,310.0,Alfred Hitchcock
Thriller,574,2500000,The Man Who Knew Too Much,12.547763,6/1/1956,10250000.0,310.0,Alfred Hitchcock
Comedy,11219,1200000,The Trouble with Harry,6.486117,10/3/1955,7000000.0,483.3333333333333,Alfred Hitchcock
Mystery,11219,1200000,The Trouble with Harry,6.486117,10/3/1955,7000000.0,483.3333333333333,Alfred Hitchcock
Thriller,11219,1200000,The Trouble with Harry,6.486117,10/3/1955,7000000.0,483.3333333333333,Alfred Hitchcock
Crime,845,1200000,Strangers on a Train,15.41773,6/18/1951,7000000.0,483.3333333333333,Alfred Hitchcock
Drama,845,1200000,Strangers on a Train,15.41773,6/18/1951,7000000.0,483.3333333333333,Alfred Hitchcock
Thriller,845,1200000,Strangers on a Train,15.41773,6/18/1951,7000000.0,483.3333333333333,Alfred Hitchcock
Music,3682,13000000,54,8.736869,8/28/1998,16757163.0,28.901253846153846,Mark Christopher
Drama,3682,13000000,54,8.736869,8/28/1998,16757163.0,28.901253846153846,Mark Christopher
Adventure,847,35000000,Willow,9.918312,5/1/1988,57269863.0,63.62818,Ron Howard
Drama,847,35000000,Willow,9.918312,5/1/1988,57269863.0,63.62818,Ron Howard
Action,847,35000000,Willow,9.918312,5/1/1988,57269863.0,63.62818,Ron Howard
Crime,117,25000000,The Untouchables,11.062203,6/2/1987,76270454.0,205.081816,Brian De Palma
Drama,117,25000000,The Untouchables,11.062203,6/2/1987,76270454.0,205.081816,Brian De Palma
History,117,25000000,The Untouchables,11.062203,6/2/1987,76270454.0,205.081816,Brian De Palma
Thriller,117,25000000,The Untouchables,11.062203,6/2/1987,76270454.0,205.081816,Brian De Palma
Mystery,11462,1103000,Suspicion,5.660476,11/14/1941,4500000.0,307.97824116047144,Alfred Hitchcock
Thriller,11462,1103000,Suspicion,5.660476,11/14/1941,4500000.0,307.97824116047144,Alfred Hitchcock
Drama,10220,12000000,Rounders,8.783454,9/11/1998,22921898.0,91.01581666666667,John Dahl
Crime,10220,12000000,Rounders,8.783454,9/11/1998,22921898.0,91.01581666666667,John Dahl
Thriller,431,250000,Cube,12.095263,9/9/1997,501818.0,100.7272,Vincenzo Natali
Science Fiction,431,250000,Cube,12.095263,9/9/1997,501818.0,100.7272,Vincenzo Natali
Mystery,431,250000,Cube,12.095263,9/9/1997,501818.0,100.7272,Vincenzo Natali
Comedy,22796,20000000,Simon Birch,2.651408,9/11/1998,18253415.0,-8.732925,Mark Steven Johnson
Drama,22796,20000000,Simon Birch,2.651408,9/11/1998,18253415.0,-8.732925,Mark Steven Johnson
Family,22796,20000000,Simon Birch,2.651408,9/11/1998,18253415.0,-8.732925,Mark Steven Johnson
